194;213;232;214;land;false;plains;1
195;145;150;232;land;false;mountain;1
196;237;208;144;land;true;jungle;1
197;246;214;85;land;false;jungle;1
198;136;156;224;land;false;desert;1
199;160;243;242;land;false;plains;1
200;141;239;229;land;false;plains;1
201;223;184;153;land;false;jungle;1
202;221;165;174;land;false;plains;1
203;131;246;194;land;false;hills;1
204;250;244;245;land;true;plains;1
205;145;182;211;land;false;plains;1
206;249;181;133;land;true;plains;1
207;237;194;97;land;false;plains;1
208;68;254;252;land;false;mountain;1
209;242;163;174;land;false;plains;1
210;115;156;232;land;false;desert;1
211;55;240;236;land;false;hills;1
212;236;132;145;land;false;plains;1
213;170;157;234;land;true;forest;1
214;95;233;197;land;false;desert;1
215;234;146;228;land;true;hills;1
216;34;251;254;land;false;desert;1
217;253;215;246;land;false;hills;1
218;150;238;232;land;false;plains;1
219;190;220;135;land;false;plains;1
220;246;129;180;land;false;plains;1
221;193;144;248;land;false;jungle;1
222;64;220;218;land;false;plains;1
223;171;203;170;land;false;plains;1
224;191;129;233;land;false;jungle;1
225;237;187;253;land;false;plains;1
226;240;158;212;land;false;plains;1
227;251;236;118;land;true;plains;1
228;239;115;180;land;true;plains;1
229;246;138;190;land;false;plains;1
230;104;212;212;land;false;desert;1
231;191;246;200;land;true;plains;1
232;227;203;111;land;false;plains;1
233;219;160;183;land;false;plains;1
234;206;204;244;land;false;hills;1
235;171;253;159;land;false;plains;1
236;248;209;52;land;false;hills;1
237;219;55;244;land;false;jungle;1
238;221;158;183;land;false;desert;1
239;35;243;236;land;false;plains;1
240;134;187;209;land;false;hills;1
241;177;184;247;land;false;plains;1
242;61;214;228;land;false;plains;1
243;253;242;158;land;false;plains;1
244;144;169;202;land;false;plains;1
245;139;221;221;land;false;desert;1
246;168;204;202;land;false;plains;1
247;103;252;253;land;true;plains;1
248;202;100;241;land;false;plains;1
249;138;201;236;land;false;plains;1
250;221;224;118;land;false;mountain;1
251;200;226;113;land;false;hills;1
252;249;224;91;land;false;marsh;1
253;219;80;250;land;false;hills;1
254;253;43;212;land;false;plains;1
255;241;153;184;land;false;plains;1
256;244;64;211;land;false;hills;1
257;144;203;200;land;false;plains;1
258;253;24;245;land;false;plains;1
259;200;138;226;land;false;plains;1
260;146;214;216;land;true;plains;1
261;238;123;191;land;false;hills;1
262;250;223;235;land;false;desert;1
263;187;71;244;land;false;plains;1
264;223;135;228;land;false;plains;1
265;201;215;93;land;true;plains;1
266;253;211;221;land;true;plains;1
267;178;219;201;land;false;plains;1
268;185;205;236;land;false;hills;1
269;254;219;114;land;false;mountain;1
270;205;165;252;land;true;plains;1
271;187;228;129;land;false;plains;1
272;231;168;113;land;false;hills;1
273;157;221;127;land;true;hills;1
274;205;147;249;land;false;plains;1
275;180;196;176;land;true;plains;1
276;229;231;63;land;false;plains;1
277;177;161;206;land;true;hills;1
278;232;154;246;land;false;plains;1
279;190;158;173;land;true;urban;1
280;112;248;147;land;false;plains;1
281;139;191;214;land;true;plains;1
282;134;139;248;land;false;forest;1
283;196;247;173;land;false;plains;1
284;70;218;225;land;false;plains;1
285;232;207;99;land;false;mountain;1
286;214;199;103;land;false;plains;1
287;243;185;111;land;false;plains;1
288;253;131;201;land;false;plains;1
289;219;111;252;land;false;desert;1
290;239;180;133;land;false;hills;1
291;210;149;149;land;false;plains;1
292;236;254;11;land;false;hills;1
293;198;211;123;land;false;plains;1
294;179;133;251;land;false;plains;1
295;126;242;136;land;true;plains;1
296;150;244;251;land;false;jungle;1
297;228;220;85;land;false;plains;1
298;229;200;171;land;false;plains;1
299;196;233;170;land;false;plains;1
300;235;119;147;land;false;desert;1
301;253;222;115;land;false;jungle;1
302;236;150;238;land;false;plains;1
303;200;94;244;land;false;plains;1
304;239;247;52;land;false;hills;1
305;139;198;183;land;false;plains;1
306;226;62;242;land;true;plains;1
307;201;175;251;land;false;plains;1
308;96;173;246;land;false;plains;1
309;219;111;173;land;false;plains;1
310;253;123;207;land;false;forest;1
311;151;164;227;land;true;plains;1
312;203;254;46;land;false;jungle;1
313;237;160;105;land;false;plains;1
314;247;203;110;land;false;plains;1
315;151;238;168;land;false;plains;1
316;209;247;106;land;false;plains;1
317;247;202;52;land;false;plains;1
318;166;243;143;land;true;plains;1
319;241;240;95;land;false;desert;1
320;176;207;210;land;false;plains;1
321;229;138;208;land;false;plains;1
322;190;107;248;land;false;plains;1
323;215;163;192;land;false;forest;1
324;218;113;216;land;false;desert;1
325;202;78;231;land;false;jungle;1
326;235;232;157;land;false;plains;1
327;201;166;170;land;false;hills;1
328;209;171;208;land;false;desert;1
329;191;193;221;land;false;mountain;1
330;243;176;151;land;false;plains;1
331;167;243;149;land;false;plains;1
332;152;225;182;land;false;hills;1
333;170;253;145;land;false;desert;1
334;174;251;96;land;false;plains;1
335;227;244;168;land;true;plains;1
336;161;218;243;land;false;jungle;1
337;235;172;123;land;true;plains;1
338;244;252;166;land;false;hills;1
339;240;230;103;land;true;plains;1
340;181;241;246;land;false;plains;1
341;151;211;155;land;false;plains;1
342;112;236;192;land;false;plains;1
343;156;198;173;land;false;plains;1
344;212;235;116;land;false;jungle;1
345;227;72;205;land;true;plains;1
346;206;175;234;land;false;plains;1
347;179;167;250;land;false;plains;1
348;200;216;126;land;false;plains;1
349;174;215;154;land;false;desert;1
350;217;221;140;land;false;plains;1
351;242;215;241;land;false;plains;1
352;187;182;227;land;false;plains;1
353;128;196;226;land;false;plains;1
354;168;247;221;land;false;plains;1
355;178;171;222;land;false;plains;1
356;193;136;185;land;false;plains;1
357;190;248;202;land;false;plains;1
358;200;188;199;land;false;plains;1
359;248;223;63;land;false;hills;1
360;171;165;250;land;true;marsh;1
361;243;240;156;land;false;desert;1
362;163;200;176;land;false;hills;1
363;183;90;252;land;false;plains;1
364;147;137;226;land;false;plains;1
365;77;234;209;land;false;plains;1
366;131;225;223;land;false;jungle;1
367;148;186;188;land;true;jungle;1
368;235;140;133;land;false;hills;1
369;237;47;233;land;false;plains;1
370;247;195;237;land;false;desert;1
371;213;179;138;land;false;plains;1
372;212;220;71;land;true;plains;1
373;134;205;209;land;false;desert;1
374;237;187;152;land;true;desert;1
375;229;172;238;land;false;jungle;1
376;229;250;158;land;true;hills;1
377;221;162;195;land;false;desert;1
378;208;175;120;land;false;plains;1
379;221;251;173;land;false;desert;1
380;193;208;181;land;false;hills;1
381;163;216;237;land;false;forest;1
382;171;252;194;land;false;desert;1
383;130;183;191;land;false;plains;1
384;211;78;246;land;true;plains;1
385;204;158;169;land;false;desert;1
386;207;186;247;land;true;plains;1
387;253;144;163;land;false;forest;1
388;241;245;21;land;false;desert;1
389;214;169;252;land;false;desert;1
390;162;165;215;land;false;plains;1
391;184;204;175;land;false;plains;1
392;222;159;239;land;false;plains;1
393;240;141;200;land;false;jungle;1
394;162;248;97;land;false;plains;1
395;171;249;93;land;false;forest;1
396;203;141;250;land;false;hills;1
397;135;201;184;land;false;hills;1
398;71;249;202;land;false;jungle;1
399;181;185;173;land;false;plains;1
400;153;218;141;land;true;plains;1
401;84;217;243;land;false;desert;1
402;189;130;237;land;false;plains;1
403;207;175;247;land;false;plains;1
404;234;78;226;land;false;forest;1
405;245;106;212;land;false;plains;1
406;202;245;116;land;true;plains;1
407;93;246;198;land;false;plains;1
408;131;229;233;land;false;plains;1
409;143;210;229;land;true;plains;1
410;233;224;132;land;true;hills;1
411;209;128;223;land;true;forest;1
412;145;232;156;land;false;plains;1
413;213;253;124;land;false;plains;1
414;249;226;235;land;false;plains;1
415;208;241;118;land;true;jungle;1
416;220;189;159;land;false;hills;1
417;148;219;191;land;false;desert;1
418;155;193;239;land;false;plains;1
419;151;226;189;land;false;hills;1
420;95;227;240;land;false;plains;1
421;172;215;150;land;false;desert;1
422;225;242;101;land;false;plains;1
423;206;76;250;land;false;plains;1
424;195;127;247;land;false;plains;1
425;253;73;207;land;false;desert;1
426;239;233;224;land;false;plains;1
427;84;196;238;land;false;desert;1
428;123;238;195;land;false;plains;1
429;226;161;142;land;false;plains;1
430;142;254;211;land;false;jungle;1
431;203;99;225;land;false;jungle;1
432;183;202;235;land;false;jungle;1
433;210;238;120;land;false;jungle;1
434;241;199;126;land;false;desert;1
435;231;150;195;land;true;forest;1
436;235;216;196;land;false;hills;1
437;108;197;247;land;true;plains;1
438;208;175;177;land;false;plains;1
439;222;186;210;land;false;hills;1
440;162;240;253;land;false;plains;1
441;242;158;202;land;false;forest;1
442;156;182;241;land;false;desert;1
443;179;152;222;land;false;plains;1
444;128;153;237;land;false;plains;1
445;232;110;238;land;true;jungle;1
446;182;247;92;land;false;plains;1
447;183;177;241;land;true;plains;1
448;219;225;210;land;false;plains;1
449;224;246;104;land;false;desert;1
450;207;193;115;land;true;plains;1
451;204;174;157;land;false;plains;1
452;252;162;110;land;false;plains;1
453;234;113;166;land;false;plains;1
454;160;184;161;land;false;hills;1
455;222;180;236;land;false;hills;1
456;161;220;167;land;false;plains;1
457;251;136;155;land;false;hills;1
458;196;168;205;land;false;plains;1
459;124;244;193;land;true;jungle;1
460;114;170;227;land;false;mountain;1
461;206;146;159;land;false;plains;1
462;155;249;109;land;false;plains;1
463;215;228;82;land;false;plains;1
464;172;181;155;land;false;plains;1
465;158;171;196;land;false;plains;1
466;233;249;84;land;true;jungle;1
467;249;53;247;land;false;plains;1
468;251;209;58;land;false;jungle;1
469;100;242;180;land;false;jungle;1
470;208;168;125;land;false;jungle;1
471;252;141;145;land;true;jungle;1
472;243;151;225;land;false;desert;1
473;233;176;139;land;true;plains;1
474;113;213;238;land;false;desert;1
475;183;119;240;land;false;jungle;1
476;152;208;206;land;false;desert;1
477;66;219;216;land;false;plains;1
478;229;189;98;land;false;hills;1
479;235;241;97;land;false;plains;1
480;114;228;247;land;false;hills;1
481;236;247;241;land;true;plains;1
482;52;239;251;land;false;jungle;1
483;104;240;224;land;false;plains;1
484;193;240;188;land;true;jungle;1
485;147;178;199;land;false;jungle;1
486;81;223;199;land;false;jungle;1
487;212;252;67;land;false;plains;1
488;166;207;155;land;false;hills;1
489;200;95;239;land;false;plains;1
490;108;252;173;land;true;forest;1
491;155;217;158;land;false;plains;1
492;180;115;232;land;false;hills;1
493;190;138;217;land;false;plains;1
494;167;230;179;land;false;forest;1
495;141;182;187;land;false;plains;1
496;232;88;204;land;true;plains;1
497;178;236;208;land;false;plains;1
498;137;163;244;land;false;forest;1
499;248;91;167;land;false;jungle;1
500;165;183;234;land;false;mountain;1
501;224;155;231;land;false;forest;1
502;252;233;247;land;false;jungle;1
503;253;144;193;land;false;desert;1
504;227;106;236;land;false;plains;1
505;210;130;209;land;true;plains;1
506;67;244;215;land;false;plains;1
507;178;217;147;land;false;desert;1
508;217;160;220;land;false;forest;1
509;229;195;199;land;true;plains;1
510;168;104;231;land;true;forest;1
511;160;243;169;land;false;marsh;1
512;174;127;226;land;false;hills;1
513;208;73;222;land;false;plains;1
514;254;223;127;land;false;mountain;1
515;181;219;175;land;false;hills;1
516;252;226;89;land;false;plains;1
517;172;237;223;land;false;plains;1
518;197;208;117;land;false;hills;1
519;200;129;181;land;false;hills;1
520;189;254;77;land;false;plains;1
521;222;229;191;land;false;plains;1
522;249;124;195;land;true;hills;1
523;241;194;215;land;false;plains;1
524;244;243;229;land;false;marsh;1
525;169;174;222;land;false;plains;1
526;125;172;250;land;false;plains;1
527;200;200;148;land;false;jungle;1
528;146;193;227;land;false;plains;1
529;195;190;177;land;false;plains;1
530;197;235;125;land;false;desert;1
531;223;218;67;land;false;plains;1
532;138;211;206;land;false;plains;1
533;202;232;104;land;false;plains;1
534;169;244;201;land;false;hills;1
535;254;240;225;land;false;plains;1
536;148;162;243;land;true;plains;1
537;253;227;253;land;false;hills;1
538;176;223;200;land;true;jungle;1
539;200;239;65;land;false;jungle;1
540;251;239;95;land;false;jungle;1
541;209;113;242;land;false;plains;1
542;214;158;173;land;false;desert;1
543;241;175;174;land;false;plains;1
544;159;240;245;land;false;plains;1
545;251;149;101;land;true;plains;1
546;114;236;217;land;false;plains;1
547;224;212;73;land;false;desert;1
548;228;71;251;land;true;plains;1
549;242;69;216;land;false;plains;1
550;175;124;209;land;false;hills;1
551;102;213;221;land;false;jungle;1
552;232;253;248;land;false;hills;1
553;141;208;218;land;false;hills;1
554;247;134;219;land;true;desert;1
555;203;236;175;land;false;hills;1
556;87;219;200;land;false;mountain;1
557;251;27;244;land;false;plains;1
558;179;215;215;land;false;desert;1
559;191;128;212;land;false;plains;1
560;232;138;154;land;false;plains;1
561;102;243;194;land;false;jungle;1
562;226;133;228;land;true;plains;1
563;222;254;97;land;false;hills;1
564;75;247;228;land;false;plains;1
565;194;165;239;land;true;forest;1
566;164;228;128;land;true;plains;1
567;88;200;215;land;false;plains;1
568;194;179;222;land;false;mountain;1
569;245;133;228;land;false;plains;1
570;238;145;224;land;false;forest;1
571;165;245;231;land;true;forest;1
572;222;184;219;land;false;plains;1
573;193;203;215;land;false;jungle;1
574;192;193;216;land;false;plains;1
575;194;165;194;land;false;plains;1
576;165;128;252;land;false;plains;1
577;223;128;206;land;false;plains;1
578;203;195;218;land;false;plains;1
579;104;193;250;land;false;plains;1
580;208;176;194;land;false;mountain;1
581;243;195;242;land;false;forest;1
582;120;182;199;land;false;plains;1
583;177;125;229;land;true;plains;1
584;167;222;243;land;false;jungle;1
585;99;247;208;land;false;jungle;1
586;106;206;189;land;false;plains;1
587;248;125;173;land;true;hills;1
588;213;143;181;land;false;hills;1
589;251;244;129;land;false;plains;1
590;78;200;240;land;false;desert;1
591;133;133;236;land;false;jungle;1
592;219;221;179;land;false;hills;1
593;161;234;227;land;false;jungle;1
594;195;192;143;land;false;desert;1
595;177;146;188;land;false;plains;1
596;243;229;46;land;false;plains;1
597;233;205;70;land;false;plains;1
598;148;179;189;land;false;forest;1
599;246;193;89;land;false;desert;1
600;49;244;224;land;false;jungle;1
601;99;198;249;land;false;plains;1
602;144;207;172;land;false;hills;1
603;192;227;111;land;false;desert;1
604;237;247;169;land;false;plains;1
605;104;251;176;land;false;plains;1
606;189;210;227;land;false;desert;1
607;211;238;190;land;false;plains;1
608;215;231;183;land;true;jungle;1
609;64;216;243;land;true;jungle;1
610;212;156;204;land;false;plains;1
611;230;224;127;land;false;plains;1
612;210;130;178;land;false;jungle;1
613;216;179;209;land;false;plains;1
614;91;178;242;land;false;hills;1
615;223;123;235;land;true;plains;1
616;242;207;120;land;false;plains;1
617;204;194;159;land;false;plains;1
618;219;162;190;land;false;plains;1
619;186;136;239;land;false;plains;1
620;183;208;201;land;false;desert;1
621;202;160;185;land;false;plains;1
622;159;200;178;land;true;forest;1
623;202;160;155;land;true;plains;1
624;189;108;253;land;true;plains;1
625;43;223;245;land;false;plains;1
626;254;126;241;land;false;mountain;1
627;242;231;190;land;false;plains;1
628;131;170;209;land;false;plains;1
629;118;236;161;land;false;plains;1
630;176;225;230;land;true;plains;1
631;247;192;106;land;false;forest;1
632;246;243;30;land;false;jungle;1
633;224;104;190;land;false;plains;1
634;254;211;125;land;true;desert;1
635;219;244;183;land;false;plains;1
636;206;254;96;land;true;plains;1
637;211;126;232;land;false;jungle;1
638;177;227;230;land;false;plains;1
639;177;176;152;land;false;plains;1
640;231;209;90;land;false;desert;1
641;144;218;178;land;false;plains;1
642;155;165;217;land;false;plains;1
643;243;170;94;land;false;desert;1
644;188;168;219;land;false;plains;1
645;219;216;155;land;false;plains;1
646;156;241;120;land;false;hills;1
647;234;68;242;land;true;hills;1
648;234;174;199;land;false;plains;1
649;160;229;218;land;true;plains;1
650;192;121;209;land;false;hills;1
651;219;251;200;land;false;plains;1
652;218;253;224;land;true;hills;1
653;232;234;247;land;false;marsh;1
654;61;245;196;land;false;hills;1
655;186;213;116;land;false;hills;1
656;241;104;162;land;false;plains;1
657;189;208;168;land;false;desert;1
658;244;144;197;land;false;hills;1
659;131;244;192;land;false;plains;1
660;227;146;181;land;false;plains;1
661;232;209;149;land;false;plains;1
662;249;205;89;land;false;desert;1
663;141;211;161;land;true;plains;1
664;243;222;70;land;false;plains;1
665;137;196;228;land;false;plains;1
666;204;126;179;land;false;plains;1
667;186;137;220;land;false;mountain;1
668;233;171;254;land;false;plains;1
669;241;97;251;land;false;plains;1
670;195;137;217;land;false;hills;1
671;206;227;240;land;false;hills;1
672;167;128;226;land;false;plains;1
673;190;190;167;land;false;jungle;1
674;145;176;210;land;false;plains;1
675;126;236;239;land;false;hills;1
676;213;143;200;land;false;plains;1
677;203;153;224;land;false;mountain;1
678;252;226;69;land;false;desert;1
679;238;239;173;land;false;desert;1
680;214;102;195;land;false;plains;1
681;208;231;120;land;false;hills;1
682;189;184;162;land;true;plains;1
683;233;195;124;land;false;hills;1
684;238;193;159;land;false;desert;1
685;253;172;144;land;false;desert;1
686;190;204;111;land;false;mountain;1
687;181;157;186;land;false;forest;1
688;250;183;228;land;true;plains;1
689;83;235;192;land;false;plains;1
690;238;239;85;land;false;plains;1
691;185;237;215;land;false;desert;1
692;227;185;173;land;false;plains;1
693;218;135;191;land;false;hills;1
694;181;123;207;land;false;plains;1
695;228;217;156;land;false;plains;1
696;158;220;225;land;false;mountain;1
697;190;230;109;land;false;plains;1
698;195;139;204;land;false;plains;1
699;206;183;175;land;false;plains;1
700;247;89;186;land;false;mountain;1
701;192;150;220;land;false;forest;1
702;125;208;222;land;false;hills;1
703;142;198;200;land;false;jungle;1
704;190;153;219;land;true;plains;1
705;244;151;231;land;true;plains;1
706;47;253;205;land;false;forest;1
707;232;246;58;land;false;hills;1
708;239;112;230;land;false;desert;1
709;201;241;240;land;false;plains;1
710;149;236;127;land;false;plains;1
711;215;131;223;land;false;plains;1
712;202;177;160;land;true;hills;1
713;240;200;178;land;false;jungle;1
714;215;241;48;land;true;hills;1
715;253;121;246;land;false;desert;1
716;154;177;176;land;false;plains;1
717;203;209;193;land;false;plains;1
718;160;221;254;land;false;hills;1
719;249;150;248;land;false;jungle;1
720;166;240;242;land;false;plains;1
721;246;169;248;land;false;jungle;1
722;201;182;160;land;false;desert;1
723;246;56;234;land;true;plains;1
724;243;240;40;land;false;hills;1
725;157;251;118;land;false;jungle;1
726;245;74;214;land;false;plains;1
727;213;217;142;land;true;hills;1
728;215;93;231;land;false;jungle;1
729;212;96;233;land;false;desert;1
730;245;132;172;land;false;plains;1
731;218;170;217;land;false;plains;1
732;170;163;183;land;true;plains;1
733;241;234;126;land;false;plains;1
734;244;244;53;land;false;jungle;1
735;189;128;209;land;false;plains;1
736;232;203;156;land;false;plains;1
737;224;163;177;land;false;plains;1
738;204;147;230;land;false;plains;1
739;160;179;209;land;true;plains;1
740;130;238;143;land;false;urban;1
741;243;60;202;land;false;plains;1
742;211;218;87;land;false;plains;1
743;149;160;201;land;false;plains;1
744;251;209;181;land;false;hills;1
745;215;232;64;land;false;forest;1
746;163;188;201;land;false;hills;1
747;253;110;182;land;false;hills;1
748;221;146;134;land;false;plains;1
749;93;211;247;land;false;desert;1
750;139;240;183;land;true;jungle;1
751;196;204;214;land;false;desert;1
752;226;99;211;land;false;desert;1
753;64;246;198;land;false;hills;1
754;57;230;221;land;false;forest;1
755;167;241;177;land;false;plains;1
756;230;156;216;land;false;jungle;1
757;156;212;235;land;true;jungle;1
758;180;245;77;land;true;mountain;1
759;250;199;193;land;false;plains;1
760;175;215;209;land;false;hills;1
761;236;141;174;land;true;jungle;1
762;228;224;59;land;false;plains;1
763;163;157;210;land;false;hills;1
764;253;221;193;land;false;plains;1
765;222;232;232;land;false;plains;1
766;148;147;248;land;false;jungle;1
767;212;214;133;land;false;jungle;1
768;183;99;222;land;false;plains;1
769;174;161;228;land;false;plains;1
770;110;238;212;land;false;plains;1
771;225;102;190;land;false;jungle;1
772;137;147;231;land;false;plains;1
773;210;240;208;land;false;plains;1
774;249;139;222;land;true;jungle;1
775;234;160;131;land;true;forest;1
776;245;208;86;land;true;plains;1
777;235;89;187;land;false;plains;1
778;202;190;142;land;true;forest;1
779;251;142;197;land;false;plains;1
780;233;144;178;land;false;plains;1
781;164;230;177;land;true;plains;1
782;240;248;68;land;false;jungle;1
783;215;201;113;land;false;plains;1
784;115;229;230;land;false;desert;1
785;113;229;171;land;false;desert;1
786;236;217;194;land;false;plains;1
787;252;63;220;land;false;plains;1
788;243;137;222;land;true;plains;1
789;204;121;203;land;false;desert;1
790;254;73;186;land;false;hills;1
791;244;169;103;land;false;plains;1
792;82;237;248;land;false;hills;1
793;214;251;110;land;false;desert;1
794;152;206;199;land;false;mountain;1
795;133;249;158;land;false;plains;1
796;230;250;40;land;true;hills;1
797;254;149;169;land;true;plains;1
798;196;139;188;land;true;plains;1
799;236;205;254;land;false;jungle;1
800;193;152;198;land;false;jungle;1
801;235;138;176;land;true;plains;1
802;251;131;159;land;false;plains;1
803;169;209;162;land;false;jungle;1
804;206;159;251;land;true;plains;1
805;150;227;164;land;true;plains;1
806;244;126;226;land;false;desert;1
807;151;121;252;land;false;plains;1
808;228;169;166;land;true;plains;1
809;134;192;191;land;false;hills;1
810;156;217;131;land;false;plains;1
811;227;79;247;land;false;desert;1
812;99;184;220;land;false;plains;1
813;211;246;92;land;false;plains;1
814;139;151;214;land;false;plains;1
815;244;224;59;land;false;plains;1
