1;anti_air_building;2109.00;9.90;2023.00;5.81;0
1;synthetic_refinery;2115.00;10.00;2005.00;2.54;0
1;fuel_silo;2108.00;10.00;2013.00;5.21;0
1;radar_station;2107.00;10.00;2017.00;3.58;0
1;rocket_site;2119.00;9.98;2005.00;4.25;0
1;nuclear_reactor;2116.00;9.90;1993.00;0.99;0
2;arms_factory;2181.00;10.00;1945.00;4.90;0
2;arms_factory;2165.00;10.65;1946.00;5.00;0
2;arms_factory;2163.00;10.23;1979.00;2.84;0
2;arms_factory;2139.00;10.20;1985.00;5.50;0
2;arms_factory;2169.00;10.80;1926.00;0.78;0
2;arms_factory;2144.00;9.90;1990.00;3.45;0
2;industrial_complex;2149.00;10.20;1972.00;1.29;0
2;industrial_complex;2145.00;9.85;1991.00;5.41;0
2;industrial_complex;2172.00;10.20;1972.00;5.51;0
2;industrial_complex;2177.00;10.40;1947.00;3.35;0
2;industrial_complex;2173.00;10.05;1973.00;6.01;0
2;industrial_complex;2163.00;10.53;1942.00;2.40;0
2;air_base;2157.00;10.43;1976.00;3.96;0
2;naval_base;2150.00;9.90;1990.00;-3.52;29950
2;naval_base;2140.00;9.50;1967.00;-0.32;28576
2;naval_base;2185.00;9.88;1948.00;-4.12;29991
2;naval_base;2150.00;9.65;1953.00;-1.37;29978
2;naval_base;2134.00;9.85;1992.00;-3.14;25135
2;naval_base;2150.00;9.50;1942.00;-1.57;29978
2;naval_base;2186.00;9.50;1900.00;0.32;30027
2;naval_base;2159.00;9.85;1987.00;-3.39;29950
2;naval_base;2123.00;9.50;1975.00;-2.03;26260
2;naval_base;2146.00;9.50;1961.00;-1.19;28576
2;naval_base;2189.00;9.90;1923.00;-3.55;29991
2;naval_base;2188.00;9.85;1935.00;1.57;29991
2;naval_base;2180.00;9.88;1971.00;-3.73;24693
2;naval_base;2162.00;9.50;1910.00;0.00;23279
2;naval_base;2155.00;9.50;1911.00;-2.03;26518
2;naval_base;2173.00;9.90;1978.00;-4.12;24693
2;naval_base;2137.00;9.50;1968.00;0.00;28576
2;naval_base;2182.00;9.65;1902.00;0.46;30027
2;naval_base;2184.00;9.90;1962.00;-4.17;29136
2;naval_base;2151.00;9.50;1924.00;-1.57;26518
2;naval_base;2189.00;9.90;1925.00;-4.43;29991
2;naval_base;2150.00;9.50;1936.00;-2.16;29978
2;bunker;2184.00;10.20;1926.00;4.54;0
2;bunker;2170.00;10.40;1968.00;5.74;0
2;bunker;2160.00;10.32;1946.00;3.58;0
2;bunker;2159.00;10.35;1952.00;5.14;0
2;bunker;2146.00;9.90;1968.00;1.52;0
2;bunker;2167.00;10.32;1973.00;4.19;0
2;bunker;2153.00;9.98;1986.00;2.03;0
2;bunker;2170.00;10.30;1918.00;5.05;0
2;bunker;2139.00;10.28;1983.00;6.25;0
2;bunker;2188.00;9.90;1919.00;4.09;0
2;bunker;2181.00;10.32;1937.00;0.47;0
2;bunker;2128.00;10.00;1981.00;2.04;0
2;bunker;2154.00;10.00;1928.00;4.70;0
2;bunker;2182.00;10.20;1910.00;2.54;0
2;bunker;2174.00;10.48;1951.00;3.74;0
2;bunker;2165.00;10.65;1928.00;0.48;0
2;bunker;2154.00;10.10;1954.00;3.14;0
2;bunker;2148.00;10.38;1977.00;5.81;0
2;bunker;2153.00;10.20;1982.00;2.54;0
2;bunker;2158.00;10.53;1969.00;5.21;0
2;bunker;2165.00;10.75;1933.00;1.59;0
2;bunker;2183.00;10.00;1906.00;4.25;0
2;bunker;2153.00;9.90;1922.00;0.99;0
2;bunker;2154.00;10.05;1941.00;3.66;0
2;bunker;2137.00;9.95;1989.00;0.04;0
2;bunker;2184.00;9.95;1955.00;2.70;0
2;bunker;2152.00;9.90;1930.00;5.72;0
2;bunker;2181.00;10.10;1943.00;0.64;0
2;bunker;2181.00;10.10;1962.00;4.76;0
2;bunker;2129.00;9.90;1971.00;2.61;0
2;bunker;2183.00;10.23;1937.00;2.71;0
2;bunker;2173.00;9.90;1909.00;0.55;0
2;coastal_bunker;2189.00;9.90;1927.00;1.57;0
2;coastal_bunker;2151.00;9.50;1928.00;-1.57;0
2;coastal_bunker;2179.00;9.88;1972.00;-3.73;0
2;coastal_bunker;2176.00;9.50;1905.00;0.46;0
2;coastal_bunker;2154.00;9.85;1989.00;-3.52;0
2;coastal_bunker;2123.00;9.50;1971.00;-2.03;0
2;coastal_bunker;2172.00;9.93;1978.00;-4.12;0
2;coastal_bunker;2137.00;9.50;1968.00;0.00;0
2;coastal_bunker;2150.00;9.50;1936.00;-2.16;0
2;coastal_bunker;2162.00;9.50;1910.00;0.00;0
2;coastal_bunker;2189.00;9.85;1917.00;-4.25;0
2;coastal_bunker;2154.00;9.60;1913.00;-2.03;0
2;coastal_bunker;2129.00;9.60;1991.00;-3.14;0
2;coastal_bunker;2148.00;9.50;1958.00;-1.37;0
2;coastal_bunker;2187.00;9.85;1943.00;-4.12;0
2;coastal_bunker;2184.00;9.90;1959.00;-4.17;0
2;coastal_bunker;2182.00;9.50;1901.00;0.32;0
2;coastal_bunker;2140.00;9.60;1968.00;-0.32;0
2;coastal_bunker;2146.00;9.60;1963.00;-1.19;0
2;coastal_bunker;2150.00;9.50;1949.00;-1.57;0
2;coastal_bunker;2157.00;9.82;1988.00;-3.39;0
2;coastal_bunker;2189.00;9.90;1925.00;-4.43;0
2;dockyard;2125.00;9.50;1967.00;0.00;0
2;anti_air_building;2157.00;10.00;1920.00;2.33;0
2;anti_air_building;2176.00;10.50;1938.00;3.89;0
2;anti_air_building;2157.00;10.38;1960.00;1.73;0
2;synthetic_refinery;2175.00;10.48;1939.00;4.40;0
2;fuel_silo;2139.00;9.95;1972.00;0.78;0
2;radar_station;2156.00;10.25;1947.00;5.25;0
2;rocket_site;2147.00;10.05;1972.00;0.18;0
2;nuclear_reactor;2166.00;10.32;1974.00;2.84;0
3;arms_factory;4617.00;10.25;1855.00;2.84;0
3;arms_factory;4442.00;10.68;1840.00;5.50;0
3;arms_factory;4538.00;11.07;1844.00;0.78;0
3;arms_factory;4459.00;11.40;1867.00;3.45;0
3;arms_factory;4632.00;9.93;1863.00;1.29;0
3;arms_factory;4487.00;11.40;1824.00;5.41;0
3;industrial_complex;4501.00;10.78;1859.00;5.51;0
3;industrial_complex;4506.00;10.55;1871.00;3.35;0
3;industrial_complex;4561.00;9.90;1871.00;6.01;0
3;industrial_complex;4547.00;9.90;1888.00;2.40;0
3;industrial_complex;4599.00;11.03;1828.00;3.96;0
3;industrial_complex;4510.00;11.30;1829.00;1.80;0
3;air_base;4522.00;10.30;1876.00;3.00;0
3;naval_base;4519.00;9.85;1886.00;-2.55;29393
3;naval_base;4539.00;9.80;1893.00;-3.61;28644
3;naval_base;4573.00;9.90;1859.00;-4.12;28579
3;naval_base;4601.00;9.90;1849.00;-2.55;26537
3;naval_base;4642.00;9.98;1868.00;-2.68;28248
3;naval_base;4668.00;9.90;1872.00;-3.14;30063
3;naval_base;4659.00;9.98;1873.00;-3.73;23231
3;naval_base;4500.00;9.90;1899.00;-3.34;30018
3;naval_base;4447.00;9.88;1919.00;-4.12;29277
3;naval_base;4564.00;9.88;1895.00;-2.90;28644
3;naval_base;4455.00;9.93;1910.00;-4.15;30017
3;naval_base;4473.00;9.63;1903.00;-3.14;30017
3;naval_base;4460.00;9.93;1899.00;-3.46;30017
3;naval_base;4625.00;9.90;1862.00;-3.73;28248
3;naval_base;4566.00;9.85;1867.00;1.25;28579
3;naval_base;4582.00;9.98;1849.00;-4.00;28579
3;naval_base;4479.00;9.90;1904.00;-2.36;30017
3;naval_base;4497.00;9.88;1901.00;-3.61;30018
3;naval_base;4515.00;9.85;1891.00;-3.61;29393
3;naval_base;4566.00;9.85;1879.00;1.11;28421
3;naval_base;4574.00;9.90;1857.00;-4.39;28579
3;naval_base;4586.00;9.95;1846.00;-3.61;26537
3;naval_base;4554.00;9.85;1897.00;-2.98;28644
3;naval_base;4596.00;9.90;1845.00;-2.74;26537
3;naval_base;4461.00;9.88;1899.00;-3.28;30017
3;naval_base;4636.00;9.95;1865.00;-3.14;28248
3;naval_base;4682.00;9.90;1869.00;-3.14;30063
3;bunker;4556.00;10.80;1836.00;5.05;0
3;bunker;4592.00;11.05;1825.00;6.25;0
3;bunker;4472.00;11.10;1876.00;4.09;0
3;bunker;4548.00;12.38;1798.00;0.47;0
3;bunker;4476.00;11.30;1863.00;2.04;0
3;bunker;4436.00;10.70;1818.00;4.70;0
3;bunker;4410.00;12.15;1820.00;2.54;0
3;bunker;4508.00;11.25;1830.00;3.74;0
3;bunker;4538.00;11.05;1847.00;0.48;0
3;bunker;4488.00;11.20;1829.00;3.14;0
3;bunker;4486.00;11.35;1822.00;5.81;0
3;bunker;4543.00;11.20;1835.00;2.54;0
3;bunker;4450.00;10.60;1880.00;5.21;0
3;bunker;4504.00;10.90;1852.00;1.59;0
3;bunker;4442.00;10.78;1845.00;4.25;0
3;bunker;4664.00;11.00;1848.00;0.99;0
3;bunker;4567.00;9.90;1863.00;3.66;0
3;bunker;4464.00;10.55;1888.00;0.04;0
3;bunker;4504.00;10.50;1873.00;2.70;0
3;bunker;4666.00;10.48;1864.00;5.72;0
3;bunker;4435.00;10.25;1846.00;0.64;0
3;bunker;4445.00;11.03;1860.00;4.76;0
3;bunker;4458.00;10.80;1822.00;2.61;0
3;bunker;4451.00;10.25;1900.00;2.71;0
3;bunker;4487.00;10.30;1895.00;0.55;0
3;bunker;4504.00;11.40;1817.00;3.21;0
3;bunker;4453.00;10.30;1898.00;4.77;0
3;bunker;4492.00;10.15;1896.00;1.16;0
3;bunker;4440.00;10.80;1871.00;5.28;0
3;bunker;4550.00;10.40;1870.00;0.20;0
3;bunker;4544.00;10.80;1862.00;3.22;0
3;bunker;4472.00;10.75;1885.00;5.88;0
3;bunker;4651.00;10.80;1853.00;2.26;0
3;bunker;4608.00;11.80;1801.00;0.11;0
3;bunker;4503.00;10.50;1883.00;1.67;0
3;bunker;4639.00;10.70;1849.00;5.79;0
3;bunker;4518.00;10.85;1866.00;0.71;0
3;bunker;4581.00;10.15;1847.00;4.83;0
3;bunker;4475.00;11.20;1834.00;0.11;0
3;bunker;4564.00;11.55;1806.00;2.78;0
3;bunker;4524.00;11.45;1835.00;5.44;0
3;bunker;4478.00;10.40;1894.00;2.17;0
3;bunker;4557.00;10.75;1830.00;3.38;0
3;bunker;4496.00;10.30;1890.00;1.22;0
3;bunker;4464.00;11.18;1875.00;5.34;0
3;bunker;4523.00;11.45;1847.00;5.45;0
3;bunker;4526.00;12.30;1797.00;3.29;0
3;bunker;4559.00;10.40;1855.00;5.95;0
3;bunker;4418.00;10.90;1838.00;2.33;0
3;bunker;4471.00;11.40;1864.00;3.89;0
3;bunker;4565.00;9.90;1891.00;1.73;0
3;bunker;4445.00;10.50;1880.00;4.40;0
3;bunker;4499.00;10.53;1871.00;0.78;0
3;bunker;4517.00;10.73;1870.00;2.34;0
3;bunker;4548.00;12.28;1804.00;0.18;0
3;bunker;4439.00;10.60;1835.00;2.84;0
3;bunker;4587.00;10.10;1843.00;5.50;0
3;bunker;4414.00;11.78;1822.00;2.24;0
3;bunker;4556.00;10.00;1885.00;3.45;0
3;bunker;4420.00;10.65;1840.00;1.29;0
3;bunker;4454.00;11.18;1872.00;2.85;0
3;bunker;4632.00;11.20;1837.00;5.51;0
3;bunker;4655.00;10.20;1871.00;1.90;0
3;bunker;4552.00;9.90;1893.00;6.02;0
3;bunker;4563.00;10.50;1846.00;6.12;0
3;bunker;4665.00;10.20;1869.00;3.96;0
3;bunker;4583.00;11.23;1805.00;1.80;0
3;bunker;4547.00;10.40;1878.00;4.46;0
3;bunker;4536.00;11.98;1816.00;6.03;0
3;bunker;4676.00;10.35;1862.00;2.41;0
3;bunker;4492.00;11.10;1839.00;0.25;0
3;bunker;4492.00;10.90;1858.00;1.45;0
3;bunker;4536.00;9.88;1891.00;4.47;0
3;bunker;4512.00;11.00;1852.00;0.85;0
3;bunker;4464.00;11.00;1847.00;3.52;0
3;bunker;4602.00;11.10;1825.00;5.08;0
3;bunker;4515.00;10.78;1867.00;2.92;0
3;bunker;4635.00;11.40;1828.00;5.58;0
3;bunker;4487.00;11.07;1836.00;1.96;0
3;bunker;4565.00;9.90;1887.00;4.98;0
3;bunker;4530.00;10.35;1875.00;6.19;0
3;bunker;4450.00;10.60;1838.00;4.03;0
3;bunker;4430.00;10.53;1828.00;0.41;0
3;bunker;4551.00;10.90;1838.00;1.97;0
3;bunker;4441.00;9.95;1919.00;4.63;0
3;bunker;4443.00;10.78;1848.00;2.47;0
3;bunker;4656.00;10.68;1861.00;5.14;0
3;bunker;4608.00;10.70;1837.00;0.41;0
3;bunker;4641.00;11.43;1835.00;4.54;0
3;bunker;4631.00;10.53;1853.00;0.92;0
3;bunker;4510.00;11.28;1830.00;2.48;0
3;bunker;4634.00;10.38;1857.00;5.14;0
3;bunker;4469.00;9.90;1900.00;2.98;0
3;bunker;4488.00;10.63;1879.00;4.19;0
3;bunker;4422.00;10.80;1853.00;0.92;0
3;bunker;4572.00;10.50;1837.00;3.59;0
3;bunker;4526.00;11.10;1860.00;6.25;0
3;bunker;4606.00;10.57;1840.00;2.64;0
3;bunker;4541.00;10.85;1848.00;5.65;0
3;bunker;4622.00;11.20;1829.00;2.04;0
3;bunker;4509.00;9.90;1895.00;4.70;0
3;bunker;4523.00;11.80;1826.00;2.54;0
3;bunker;4478.00;10.90;1808.00;4.10;0
3;bunker;4522.00;10.20;1880.00;0.48;0
3;bunker;4534.00;11.32;1829.00;3.15;0
3;bunker;4579.00;10.95;1816.00;6.16;0
3;bunker;4636.00;10.38;1858.00;1.09;0
3;bunker;4433.00;11.00;1866.00;5.21;0
3;bunker;4627.00;10.25;1857.00;1.59;0
3;bunker;4486.00;11.25;1847.00;3.15;0
3;bunker;4480.00;10.10;1901.00;0.99;0
3;bunker;4572.00;10.15;1853.00;3.66;0
3;bunker;4582.00;10.75;1831.00;0.04;0
3;bunker;4490.00;10.85;1867.00;1.60;0
3;bunker;4536.00;11.10;1863.00;5.72;0
3;bunker;4622.00;11.00;1841.00;0.65;0
3;bunker;4609.00;9.93;1856.00;4.77;0
3;bunker;4456.00;10.20;1898.00;0.04;0
3;bunker;4478.00;11.40;1823.00;4.17;0
3;bunker;4440.00;10.50;1901.00;5.37;0
3;bunker;4511.00;9.90;1894.00;3.21;0
3;bunker;4612.00;10.23;1853.00;6.23;0
3;bunker;4644.00;10.05;1868.00;1.16;0
3;bunker;4466.00;11.20;1852.00;5.28;0
3;bunker;4563.00;10.00;1865.00;0.55;0
3;bunker;4453.00;10.73;1831.00;3.22;0
3;bunker;4461.00;11.45;1864.00;5.88;0
3;bunker;4475.00;11.35;1852.00;3.73;0
3;bunker;4563.00;10.95;1821.00;3.83;0
3;bunker;4485.00;10.45;1888.00;1.67;0
3;bunker;4510.00;11.03;1843.00;4.33;0
3;bunker;4445.00;11.05;1830.00;0.71;0
3;bunker;4609.00;11.20;1824.00;3.73;0
3;bunker;4626.00;11.30;1830.00;0.11;0
3;bunker;4436.00;10.70;1819.00;2.78;0
3;bunker;4467.00;11.30;1821.00;5.44;0
3;bunker;4589.00;11.15;1818.00;2.17;0
3;bunker;4509.00;11.43;1822.00;4.84;0
3;bunker;4547.00;11.53;1821.00;1.23;0
3;bunker;4600.00;11.20;1815.00;2.78;0
3;bunker;4556.00;10.90;1824.00;0.62;0
3;bunker;4442.00;10.80;1818.00;1.83;0
3;bunker;4471.00;11.35;1821.00;5.95;0
3;bunker;4612.00;11.20;1818.00;2.68;0
3;bunker;4411.00;12.05;1811.00;3.90;0
3;bunker;4465.00;10.80;1816.00;1.73;0
3;bunker;4490.00;11.25;1811.00;4.40;0
3;bunker;4523.00;12.10;1815.00;5.96;0
3;bunker;4532.00;12.23;1813.00;2.34;0
3;bunker;4604.00;11.43;1810.00;0.18;0
3;bunker;4535.00;12.20;1812.00;1.39;0
3;bunker;4582.00;11.05;1814.00;4.40;0
3;bunker;4428.00;11.32;1805.00;0.79;0
3;bunker;4501.00;11.28;1804.00;4.91;0
3;bunker;4452.00;10.53;1811.00;0.18;0
3;bunker;4466.00;10.60;1806.00;2.85;0
3;bunker;4618.00;11.50;1806.00;0.69;0
3;bunker;4495.00;11.10;1805.00;1.90;0
3;bunker;4513.00;11.70;1805.00;4.91;0
3;bunker;4535.00;12.35;1807.00;1.29;0
3;bunker;4561.00;11.85;1802.00;3.96;0
3;bunker;4576.00;11.65;1800.00;0.34;0
3;bunker;4583.00;11.45;1799.00;3.36;0
3;coastal_bunker;4569.00;9.80;1886.00;1.11;0
3;coastal_bunker;4606.00;9.65;1855.00;-2.55;0
3;coastal_bunker;4464.00;9.85;1899.00;-3.14;0
3;coastal_bunker;4452.00;9.90;1915.00;-4.12;0
3;coastal_bunker;4571.00;9.90;1861.00;-4.12;0
3;coastal_bunker;4528.00;9.85;1889.00;-2.36;0
3;coastal_bunker;4495.00;9.88;1901.00;-3.61;0
3;coastal_bunker;4621.00;9.90;1860.00;-2.16;0
3;coastal_bunker;4592.00;9.90;1845.00;-3.61;0
3;coastal_bunker;4460.00;9.93;1899.00;-3.46;0
3;coastal_bunker;4638.00;9.95;1866.00;-2.68;0
3;coastal_bunker;4510.00;9.88;1896.00;-3.61;0
3;coastal_bunker;4598.00;9.98;1847.00;-2.74;0
3;coastal_bunker;4632.00;9.90;1864.00;-3.14;0
3;coastal_bunker;4561.00;9.90;1896.00;-2.90;0
3;coastal_bunker;4563.00;9.85;1869.00;1.25;0
3;coastal_bunker;4462.00;9.88;1899.00;-3.28;0
3;coastal_bunker;4523.00;9.85;1887.00;-2.55;0
3;coastal_bunker;4668.00;9.90;1872.00;-3.14;0
3;coastal_bunker;4503.00;9.90;1899.00;-3.34;0
3;coastal_bunker;4478.00;9.90;1904.00;-2.36;0
3;coastal_bunker;4650.00;9.95;1872.00;-2.03;0
3;coastal_bunker;4576.00;9.90;1855.00;-4.39;0
3;coastal_bunker;4544.00;9.80;1895.00;-2.98;0
3;coastal_bunker;4582.00;9.98;1849.00;-4.00;0
3;coastal_bunker;4455.00;9.93;1910.00;-4.15;0
3;coastal_bunker;4680.00;9.90;1869.00;-3.14;0
3;dockyard;4458.00;9.90;1904.00;-3.46;0
3;anti_air_building;4616.00;10.55;1850.00;1.43;0
3;anti_air_building;4443.00;10.43;1898.00;1.53;0
3;anti_air_building;4494.00;10.00;1896.00;5.65;0
3;synthetic_refinery;4450.00;11.20;1863.00;2.04;0
3;fuel_silo;4492.00;10.23;1892.00;4.70;0
3;radar_station;4545.00;10.85;1857.00;1.50;0
3;rocket_site;4514.00;11.10;1845.00;4.10;0
3;nuclear_reactor;4462.00;11.30;1856.00;0.48;0
4;arms_factory;1331.00;12.10;158.00;0.78;0
4;arms_factory;1328.00;11.53;140.00;3.45;0
4;arms_factory;1338.00;12.20;159.00;1.29;0
4;arms_factory;1309.00;11.30;142.00;5.41;0
4;arms_factory;1311.00;11.57;150.00;5.51;0
4;arms_factory;1331.00;12.10;157.00;3.35;0
4;industrial_complex;1330.00;10.57;104.00;6.01;0
4;industrial_complex;1298.00;11.00;130.00;2.40;0
4;industrial_complex;1267.00;9.90;141.00;3.96;0
4;industrial_complex;1343.00;12.20;168.00;1.80;0
4;industrial_complex;1273.00;9.95;133.00;3.00;0
4;industrial_complex;1360.00;12.18;112.00;0.84;0
4;air_base;1311.00;10.75;126.00;2.40;0
4;naval_base;1288.00;9.50;111.00;0.79;24195
4;naval_base;1317.00;9.65;96.00;-0.59;31681
4;naval_base;1370.00;9.65;81.00;1.11;31691
4;naval_base;1275.00;9.50;120.00;-1.03;31657
4;naval_base;1268.00;9.50;171.00;-0.32;26461
4;naval_base;1267.00;9.65;140.00;-1.57;25741
4;naval_base;1305.00;9.65;110.00;-0.24;24195
4;naval_base;1266.00;9.50;156.00;-0.64;25741
4;naval_base;1358.00;9.65;81.00;-0.20;27920
4;naval_base;1271.00;9.63;131.00;-1.37;27557
4;naval_base;1308.00;9.65;107.00;-1.03;24195
4;naval_base;1258.00;9.50;186.00;-0.79;26461
4;naval_base;1337.00;9.50;86.00;-1.25;25461
4;naval_base;1328.00;9.50;90.00;-0.67;25461
4;naval_base;1323.00;9.50;92.00;-0.52;31681
4;naval_base;1374.00;9.88;84.00;0.52;31691
4;bunker;1297.00;11.07;131.00;5.13;0
4;bunker;1332.00;10.60;103.00;1.52;0
4;bunker;1257.00;9.85;189.00;4.54;0
4;bunker;1296.00;10.70;184.00;5.74;0
4;bunker;1282.00;10.48;133.00;3.58;0
4;bunker;1337.00;12.32;168.00;5.14;0
4;bunker;1305.00;11.30;168.00;1.52;0
4;bunker;1311.00;10.15;109.00;4.19;0
4;bunker;1322.00;11.90;152.00;2.03;0
4;bunker;1329.00;11.35;136.00;5.05;0
4;bunker;1311.00;11.65;181.00;6.25;0
4;bunker;1314.00;11.55;144.00;4.09;0
4;bunker;1361.00;14.63;141.00;0.47;0
4;bunker;1362.00;10.32;85.00;2.04;0
4;bunker;1286.00;9.90;112.00;4.70;0
4;bunker;1344.00;10.45;95.00;2.54;0
4;bunker;1308.00;10.30;116.00;3.74;0
4;bunker;1365.00;10.55;91.00;0.48;0
4;bunker;1310.00;11.65;177.00;3.14;0
4;bunker;1370.00;13.13;115.00;5.81;0
4;bunker;1280.00;10.50;140.00;2.54;0
4;bunker;1340.00;11.07;112.00;5.21;0
4;bunker;1363.00;14.18;125.00;1.59;0
4;bunker;1285.00;10.40;123.00;4.25;0
4;bunker;1327.00;10.95;127.00;0.99;0
4;bunker;1344.00;11.43;120.00;3.66;0
4;bunker;1349.00;12.35;128.00;0.04;0
4;bunker;1310.00;10.60;123.00;2.70;0
4;bunker;1357.00;10.93;100.00;5.72;0
4;bunker;1348.00;12.13;160.00;0.64;0
4;bunker;1348.00;9.90;82.00;4.76;0
4;bunker;1314.00;11.50;163.00;2.61;0
4;bunker;1323.00;11.90;160.00;2.71;0
4;bunker;1309.00;11.57;154.00;0.55;0
4;bunker;1329.00;11.95;150.00;3.21;0
4;bunker;1345.00;11.88;148.00;4.77;0
4;bunker;1337.00;10.70;104.00;1.16;0
4;bunker;1273.00;10.20;184.00;5.28;0
4;bunker;1329.00;12.20;171.00;0.20;0
4;bunker;1338.00;10.25;94.00;3.22;0
4;bunker;1271.00;9.93;168.00;5.88;0
4;bunker;1290.00;10.70;174.00;2.26;0
4;bunker;1351.00;11.78;180.00;0.11;0
4;bunker;1293.00;11.30;146.00;1.67;0
4;bunker;1368.00;11.38;102.00;5.79;0
4;bunker;1280.00;10.45;163.00;0.71;0
4;bunker;1337.00;11.30;121.00;4.83;0
4;bunker;1271.00;10.20;146.00;0.11;0
4;bunker;1340.00;12.23;157.00;2.78;0
4;bunker;1270.00;9.90;134.00;5.44;0
4;bunker;1293.00;11.13;164.00;2.17;0
4;bunker;1302.00;10.55;122.00;3.38;0
4;bunker;1335.00;11.70;143.00;1.22;0
4;bunker;1352.00;10.78;101.00;5.34;0
4;bunker;1347.00;12.20;174.00;5.45;0
4;bunker;1331.00;12.32;179.00;3.29;0
4;bunker;1341.00;11.70;134.00;5.95;0
4;bunker;1334.00;10.80;110.00;2.33;0
4;bunker;1303.00;11.45;150.00;3.89;0
4;bunker;1353.00;10.45;89.00;1.73;0
4;bunker;1275.00;10.32;148.00;4.40;0
4;bunker;1287.00;10.85;153.00;0.78;0
4;bunker;1272.00;10.05;159.00;2.34;0
4;bunker;1324.00;11.38;138.00;0.18;0
4;bunker;1268.00;9.88;175.00;2.84;0
4;bunker;1321.00;10.32;103.00;5.50;0
4;coastal_bunker;1254.00;9.50;192.00;-2.03;0
4;coastal_bunker;1371.00;9.50;81.00;1.11;0
4;coastal_bunker;1308.00;9.50;105.00;-0.46;0
4;coastal_bunker;1374.00;9.60;83.00;0.52;0
4;coastal_bunker;1312.00;9.50;101.00;-0.59;0
4;coastal_bunker;1268.00;9.50;172.00;-0.32;0
4;coastal_bunker;1356.00;9.50;81.00;-0.20;0
4;coastal_bunker;1272.00;9.50;128.00;-1.37;0
4;coastal_bunker;1342.00;9.50;83.00;-1.25;0
4;coastal_bunker;1335.00;9.65;88.00;-0.67;0
4;coastal_bunker;1296.00;9.50;112.00;0.79;0
4;coastal_bunker;1276.00;9.50;117.00;-1.03;0
4;coastal_bunker;1265.00;9.50;142.00;-1.57;0
4;coastal_bunker;1267.00;9.60;162.00;-2.50;0
4;coastal_bunker;1301.00;9.50;111.00;-0.24;0
4;coastal_bunker;1326.00;9.50;91.00;-0.28;0
